"Recency","frequency","monetary","recency_score","frequency_score","monetary_score","rfm_segment"
54,1,223.36,3,1,2,"312"
281,1,164.4,1,1,2,"112"
178,1,76.5,1,1,1,"111"
30,2,897.62,4,1,4,"414"
26,1,98.42,4,1,1,"411"
25,2,578.9,4,1,4,"414"
270,1,170.75,1,1,2,"112"
44,3,645.96,3,1,4,"314"
234,1,103.3,1,1,2,"112"
24,2,148.86,4,1,2,"412"
198,3,267.16,1,1,3,"113"
360,1,306.84,1,1,3,"113"
61,4,930.41,2,1,4,"214"
130,1,1487.6,1,1,5,"115"
2,5,1952.45,5,2,5,"525"
20,2,483.26,5,1,3,"513"
206,1,157.9,1,1,2,"112"
15,3,541.46,5,1,4,"514"
95,5,854.95,1,2,4,"124"
20,1,167.62,5,1,2,"512"
15,7,1122.38,5,2,5,"525"
25,3,454.01,4,1,3,"413"
9,2,901.21,5,1,4,"514"
8,8,4331.48,5,2,5,"525"
333,1,344.14,1,1,3,"113"
51,4,1498.51,3,1,5,"315"
72,4,226.75,2,1,2,"212"
30,3,380.6,4,1,3,"413"
243,1,185.65,1,1,2,"112"
9,19,3622.68,5,4,5,"545"
219,1,143.46,1,1,2,"112"
5,3,448.9,5,1,3,"513"
253,3,215.72,1,1,2,"112"
1,25,11045.04,5,5,5,"555"
237,1,175.27,1,1,2,"112"
8,2,1242.3,5,1,5,"515"
110,4,1133.07,1,1,5,"115"
101,3,1240.2,1,1,5,"115"
61,4,2404.17,2,1,5,"215"
3,3,1479.22,5,1,5,"515"
74,7,2225.97,2,2,5,"225"
4,5,3927.34,5,2,5,"525"
86,2,993.18,1,1,4,"114"
13,2,388.79,5,1,3,"513"
24,7,2827.93,4,2,5,"425"
214,1,2044.37,1,1,5,"115"
18,1,161.67,5,1,2,"512"
240,1,116.01,1,1,2,"112"
3,6,5102.97,5,2,5,"525"
79,1,394.72,2,1,3,"213"
218,2,309.36,1,1,3,"113"
34,2,193.42,4,1,2,"412"
41,5,1112.22,3,2,5,"325"
8,15,3984.22,5,4,5,"545"
54,6,2048.45,3,2,5,"325"
23,14,4559.15,4,3,5,"435"
58,1,390.07,3,1,3,"313"
131,3,329.6,1,1,3,"113"
174,3,571.2,1,1,4,"114"
6,3,971.58,5,1,4,"514"
313,1,218.52,1,1,2,"112"
60,1,81.44,3,1,1,"311"
22,3,1379.9,4,1,5,"415"
33,1,527.05,4,1,4,"414"
15,2,843.48,5,1,4,"514"
19,4,2047.0,5,1,5,"515"
82,1,75.75,1,1,1,"111"
6,8,1814.12,5,2,5,"525"
170,2,503.6,1,1,4,"114"
2,3,528.33,5,1,4,"514"
32,4,1324.84,4,1,5,"415"
37,9,2361.97,4,2,5,"425"
20,1,285.56,5,1,3,"513"
32,2,547.06,4,1,4,"414"
277,1,108.5,1,1,2,"112"
87,1,621.66,1,1,4,"114"
120,2,712.29,1,1,4,"114"
374,1,101.55,1,1,2,"112"
2,11,2895.64,5,3,5,"535"
220,3,1008.39,1,1,5,"115"
66,1,133.06,2,1,2,"212"
61,4,1797.5,2,1,5,"215"
139,1,868.49,1,1,4,"114"
22,1,166.08,4,1,2,"412"
12,10,3945.0,5,3,5,"535"
26,12,4867.72,4,3,5,"435"
37,4,1207.56,4,1,5,"415"
278,1,117.55,1,1,2,"112"
11,7,2638.94,5,2,5,"525"
74,5,1674.69,2,2,5,"225"
26,2,595.42,4,1,4,"414"
18,12,2999.46,5,3,5,"535"
142,1,196.0,1,1,2,"112"
26,7,1802.91,4,2,5,"425"
19,2,604.64,5,1,4,"514"
4,2,728.16,5,1,4,"514"
67,5,2055.51,2,2,5,"225"
2,2,347.75,5,1,3,"513"
43,7,3406.72,3,2,5,"325"
228,1,205.7,1,1,2,"112"
16,4,1572.71,5,1,5,"515"
51,2,3178.17,3,1,5,"315"
2,6,1629.12,5,2,5,"525"
75,2,551.04,2,1,4,"214"
2,31,20374.28,5,5,5,"555"
5,6,1387.68,5,2,5,"525"
2,30,16363.23,5,5,5,"555"
264,1,298.11,1,1,3,"113"
53,2,1992.11,3,1,5,"315"
24,1,184.4,4,1,2,"412"
11,6,2474.33,5,2,5,"525"
44,1,239.41,3,1,2,"312"
17,7,3191.53,5,2,5,"525"
8,7,5739.46,5,2,5,"525"
31,15,4757.95,4,4,5,"445"
359,2,290.4,1,1,3,"113"
128,4,740.94,1,1,4,"114"
138,1,200.47,1,1,2,"112"
142,1,283.12,1,1,3,"113"
132,2,765.34,1,1,4,"114"
39,8,2285.71,4,2,5,"425"
237,1,338.95,1,1,3,"113"
261,1,154.95,1,1,2,"112"
17,4,2534.64,5,1,5,"515"
253,1,417.95,1,1,3,"113"
31,4,1824.37,4,1,5,"415"
36,3,798.74,4,1,4,"414"
169,2,885.19,1,1,4,"114"
4,9,1823.52,5,2,5,"525"
5,17,10504.49,5,4,5,"545"
186,2,152.4,1,1,2,"112"
188,2,267.08,1,1,3,"113"
170,1,137.45,1,1,2,"112"
11,2,385.1,5,1,3,"513"
45,1,522.91,3,1,4,"314"
321,1,153.0,1,1,2,"112"
201,1,326.4,1,1,3,"113"
23,11,5655.99,4,3,5,"435"
233,1,139.35,1,1,2,"112"
38,15,5396.04,4,4,5,"445"
27,4,1195.94,4,1,5,"415"
97,4,2424.04,1,1,5,"115"
128,6,3276.4,1,2,5,"125"
72,3,1033.0,2,1,5,"215"
17,11,3439.08,5,3,5,"535"
16,1,1060.25,5,1,5,"515"
4,3,2876.01,5,1,5,"515"
4,13,5298.48,5,3,5,"535"
80,4,1240.11,2,1,5,"215"
373,1,303.97,1,1,3,"113"
39,2,692.19,4,1,4,"414"
54,3,700.63,3,1,4,"314"
3,19,13110.02,5,4,5,"545"
10,3,377.44,5,1,3,"513"
10,2,168.24,5,1,2,"512"
20,4,1879.05,5,1,5,"515"
12,7,2791.35,5,2,5,"525"
114,2,355.11,1,1,3,"113"
4,6,2322.4,5,2,5,"525"
241,1,110.25,1,1,2,"112"
113,1,71.4,1,1,1,"111"
179,2,674.52,1,1,4,"114"
6,9,1797.57,5,2,5,"525"
360,1,80.64,1,1,1,"111"
1,5,1772.26,5,2,5,"525"
2,30,5605.29,5,5,5,"555"
20,8,3456.7,5,2,5,"525"
18,3,834.99,5,1,4,"514"
22,2,287.59,4,1,3,"413"
33,1,712.78,4,1,4,"414"
264,1,15.0,1,1,1,"111"
51,2,818.82,3,1,4,"314"
159,3,371.88,1,1,3,"113"
16,1,271.2,5,1,3,"513"
9,3,2273.18,5,1,5,"515"
13,10,3997.98,5,3,5,"535"
199,5,1143.27,1,2,5,"125"
57,2,245.81,3,1,2,"312"
11,2,182.77,5,1,2,"512"
97,4,1225.41,1,1,5,"115"
255,1,56.4,1,1,1,"111"
25,3,665.86,4,1,4,"414"
22,3,658.57,4,1,4,"414"
160,2,188.02,1,1,2,"112"
73,2,283.47,2,1,3,"213"
54,1,131.94,3,1,2,"312"
86,2,278.74,1,1,3,"113"
153,4,1865.19,1,1,5,"115"
74,2,1117.9,2,1,5,"215"
282,1,225.9,1,1,2,"112"
27,14,1965.55,4,3,5,"435"
30,1,106.1,4,1,2,"412"
26,1,323.04,4,1,3,"413"
180,2,350.39,1,1,3,"113"
41,4,697.9,3,1,4,"314"
23,3,780.43,4,1,4,"414"
23,10,3055.93,4,3,5,"435"
38,9,1199.01,4,2,5,"425"
83,3,1285.04,1,1,5,"115"
74,1,512.31,2,1,4,"214"
12,1,546.04,5,1,4,"514"
17,12,5411.91,5,3,5,"535"
5,39,7837.73,5,5,5,"555"
13,4,732.16,5,1,4,"514"
15,5,1770.88,5,2,5,"525"
37,4,36.56,4,1,1,"411"
5,3,387.68,5,1,3,"513"
72,7,3704.87,2,2,5,"225"
52,1,298.4,3,1,3,"313"
6,5,1995.46,5,2,5,"525"
23,4,1820.09,4,1,5,"415"
299,1,889.24,1,1,4,"114"
2,3,398.7,5,1,3,"513"
34,1,35.4,4,1,1,"411"
50,1,155.37,3,1,2,"312"
3,3,350.64,5,1,3,"513"
48,1,110.21,3,1,2,"312"
43,8,1593.38,3,2,5,"325"
27,5,2779.3,4,2,5,"425"
43,1,338.8,3,1,3,"313"
2,124,40991.57,5,5,5,"555"
304,1,205.48,1,1,2,"112"
107,1,51.56,1,1,1,"111"
86,1,2033.1,1,1,5,"115"
82,9,901.2,1,2,4,"124"
219,4,605.8,1,1,4,"114"
373,34,5391.21,1,5,5,"155"
12,2,114.34,5,1,2,"512"
186,2,311.26,1,1,3,"113"
373,1,208.97,1,1,2,"112"
2,4,1418.03,5,1,5,"515"
5,23,26879.04,5,5,5,"555"
6,12,5155.66,5,3,5,"535"
305,1,148.21,1,1,2,"112"
369,1,252.8,1,1,3,"113"
4,8,2100.8,5,2,5,"525"
324,1,330.9,1,1,3,"113"
60,6,3160.0,3,2,5,"325"
13,3,597.5,5,1,4,"514"
31,20,10526.32,4,5,5,"455"
143,1,329.65,1,1,3,"113"
31,6,1197.1,4,2,5,"425"
108,5,428.18,1,2,3,"123"
3,12,1894.35,5,3,5,"535"
205,1,155.9,1,1,2,"112"
81,5,1859.16,1,2,5,"125"
186,6,683.46,1,2,4,"124"
171,1,237.61,1,1,2,"112"
44,1,379.45,3,1,3,"313"
174,1,178.52,1,1,2,"112"
365,1,458.92,1,1,3,"113"
305,1,133.35,1,1,2,"112"
4,4,671.77,5,1,4,"514"
4,4,717.45,5,1,4,"514"
13,1,190.19,5,1,2,"512"
32,3,899.61,4,1,4,"414"
130,1,111.35,1,1,2,"112"
22,8,726.05,4,2,4,"424"
213,2,203.87,1,1,2,"112"
323,2,602.09,1,1,4,"114"
163,1,203.86,1,1,2,"112"
57,3,244.1,3,1,2,"312"
226,1,112.25,1,1,2,"112"
72,8,1119.81,2,2,5,"225"
45,1,98.0,3,1,1,"311"
24,1,256.32,4,1,3,"413"
173,3,566.6,1,1,4,"114"
86,2,152.06,1,1,2,"112"
160,1,155.8,1,1,2,"112"
191,2,112.2,1,1,2,"112"
30,1,110.38,4,1,2,"412"
22,1,191.67,4,1,2,"412"
72,4,800.24,2,1,4,"214"
248,1,72.9,1,1,1,"111"
374,1,243.28,1,1,2,"112"
10,1,366.23,5,1,3,"513"
311,5,311.01,1,2,3,"123"
59,2,411.6,3,1,3,"313"
4,1,336.43,5,1,3,"513"
46,3,341.28,3,1,3,"313"
89,1,1304.04,1,1,5,"115"
5,17,4204.1,5,4,5,"545"
65,4,826.52,2,1,4,"214"
283,1,207.5,1,1,2,"112"
12,7,2962.5,5,2,5,"525"
373,1,244.08,1,1,2,"112"
134,2,397.29,1,1,3,"113"
46,2,212.54,3,1,2,"312"
12,4,843.0,5,1,4,"514"
36,5,1740.48,4,2,5,"425"
135,2,408.36,1,1,3,"113"
30,3,1331.57,4,1,5,"415"
52,2,704.25,3,1,4,"314"
139,2,145.79,1,1,2,"112"
6,1,389.84,5,1,3,"513"
9,7,4301.22,5,2,5,"525"
160,1,99.14,1,1,1,"111"
50,10,4106.44,3,3,5,"335"
131,1,304.56,1,1,3,"113"
8,1,77.5,5,1,1,"511"
234,2,149.58,1,1,2,"112"
38,1,176.68,4,1,2,"412"
148,1,358.56,1,1,3,"113"
2,45,58510.48,5,5,5,"555"
73,3,482.2,2,1,3,"213"
40,3,1008.54,4,1,5,"415"
6,12,2332.72,5,3,5,"535"
199,4,557.3,1,1,4,"114"
250,1,12.75,1,1,1,"111"
67,1,111.68,2,1,2,"212"
117,1,508.46,1,1,4,"114"
172,1,73.78,1,1,1,"111"
22,39,1296.44,4,5,5,"455"
143,1,102.83,1,1,2,"112"
32,2,471.7,4,1,3,"413"
38,14,2622.57,4,3,5,"435"
38,5,1098.43,4,2,5,"425"
372,1,123.07,1,1,2,"112"
374,1,277.35,1,1,3,"113"
167,2,228.2,1,1,2,"112"
212,1,582.59,1,1,4,"114"
242,1,136.04,1,1,2,"112"
52,1,337.04,3,1,3,"313"
25,3,740.79,4,1,4,"414"
16,13,4488.81,5,3,5,"535"
373,1,353.19,1,1,3,"113"
30,1,288.14,4,1,3,"413"
366,1,300.92,1,1,3,"113"
36,4,757.71,4,1,4,"414"
166,3,811.45,1,1,4,"114"
146,1,152.68,1,1,2,"112"
23,1,634.95,4,1,4,"414"
57,1,20.8,3,1,1,"311"
186,1,198.57,1,1,2,"112"
12,7,201.12,5,2,2,"522"
237,3,630.84,1,1,4,"114"
226,2,93.35,1,1,1,"111"
122,4,678.49,1,1,4,"114"
282,1,76.1,1,1,1,"111"
75,8,1970.67,2,2,5,"225"
38,2,382.06,4,1,3,"413"
13,2,417.23,5,1,3,"513"
363,1,169.47,1,1,2,"112"
4,2,249.72,5,1,2,"512"
24,1,444.68,4,1,3,"413"
71,9,2116.19,2,2,5,"225"
236,1,257.34,1,1,3,"113"
257,1,174.8,1,1,2,"112"
374,1,102.79,1,1,2,"112"
156,2,187.29,1,1,2,"112"
29,1,166.42,4,1,2,"412"
5,1,120.03,5,1,2,"512"
33,5,1483.56,4,2,5,"425"
82,3,523.0,1,1,4,"114"
109,2,122.14,1,1,2,"112"
52,1,38.45,3,1,1,"311"
36,1,668.11,4,1,4,"414"
153,2,389.78,1,1,3,"113"
99,1,115.31,1,1,2,"112"
5,2,230.65,5,1,2,"512"
335,1,73.5,1,1,1,"111"
66,1,97.97,2,1,1,"211"
22,2,422.88,4,1,3,"413"
36,3,730.4,4,1,4,"414"
33,3,405.62,4,1,3,"413"
155,6,70.02,1,2,1,"121"
20,2,357.2,5,1,3,"513"
12,21,4183.39,5,5,5,"555"
54,1,165.05,3,1,2,"312"
25,3,559.51,4,1,4,"414"
5,10,2088.6,5,3,5,"535"
46,1,189.4,3,1,2,"312"
204,2,172.29,1,1,2,"112"
360,1,74.4,1,1,1,"111"
71,1,300.02,2,1,3,"213"
8,10,6784.19,5,3,5,"535"
289,1,363.65,1,1,3,"113"
10,1,170.16,5,1,2,"512"
24,3,306.46,4,1,3,"413"
22,10,2119.41,4,3,5,"435"
174,3,720.52,1,1,4,"114"
134,2,814.0,1,1,4,"114"
6,14,2392.83,5,3,5,"535"
76,1,318.0,2,1,3,"213"
41,1,396.33,3,1,3,"313"
290,1,101.7,1,1,2,"112"
27,5,2036.67,4,2,5,"425"
258,2,453.0,1,1,3,"113"
186,1,247.44,1,1,2,"112"
115,12,3877.52,1,3,5,"135"
374,1,489.6,1,1,3,"113"
24,10,2611.75,4,3,5,"435"
9,11,2633.01,5,3,5,"535"
218,2,336.13,1,1,3,"113"
46,4,3651.97,3,1,5,"315"
19,2,1231.5,5,1,5,"515"
37,3,343.45,4,1,3,"413"
26,1,703.37,4,1,4,"414"
17,1,90.48,5,1,1,"511"
331,2,689.95,1,1,4,"114"
275,1,101.34,1,1,2,"112"
99,2,4055.72,1,1,5,"115"
62,1,167.67,2,1,2,"212"
3,11,9068.26,5,3,5,"535"
94,4,2106.52,1,1,5,"115"
82,7,3017.3,1,2,5,"125"
313,2,580.05,1,1,4,"114"
12,3,911.15,5,1,4,"514"
8,6,2697.8,5,2,5,"525"
128,1,168.31,1,1,2,"112"
12,2,223.65,5,1,2,"512"
1,60,259657.3,5,5,5,"555"
38,1,754.64,4,1,4,"414"
38,1,113.48,4,1,2,"412"
330,1,430.7,1,1,3,"113"
255,1,271.0,1,1,3,"113"
2,26,8052.97,5,5,5,"555"
20,1,236.3,5,1,2,"512"
13,2,352.69,5,1,3,"513"
369,1,76.32,1,1,1,"111"
291,1,220.1,1,1,2,"112"
68,8,1418.03,2,2,5,"225"
26,1,320.72,4,1,3,"413"
11,26,5653.82,5,5,5,"555"
368,1,181.12,1,1,2,"112"
215,1,111.15,1,1,2,"112"
150,2,673.1,1,1,4,"114"
9,6,1826.21,5,2,5,"525"
25,2,589.44,4,1,4,"414"
30,4,1142.99,4,1,5,"415"
61,1,206.83,2,1,2,"212"
20,3,348.73,5,1,3,"513"
244,1,112.55,1,1,2,"112"
16,3,1059.39,5,1,5,"515"
213,1,931.5,1,1,4,"114"
30,5,681.91,4,2,4,"424"
64,3,784.33,2,1,4,"214"
296,1,152.65,1,1,2,"112"
18,6,8438.34,5,2,5,"525"
158,2,1019.52,1,1,5,"115"
117,2,1000.16,1,1,5,"115"
8,12,2888.75,5,3,5,"535"
13,4,2861.55,5,1,5,"515"
141,2,160.35,1,1,2,"112"
46,2,179.34,3,1,2,"312"
51,3,612.08,3,1,4,"314"
33,3,566.58,4,1,4,"414"
135,2,653.35,1,1,4,"114"
4,2,399.19,5,1,3,"513"
76,3,371.62,2,1,3,"213"
13,2,734.94,5,1,4,"514"
10,2,453.4,5,1,3,"513"
302,1,530.15,1,1,4,"114"
58,2,638.06,3,1,4,"314"
16,5,1618.69,5,2,5,"525"
38,1,399.65,4,1,3,"413"
178,1,302.46,1,1,3,"113"
24,3,1384.86,4,1,5,"415"
177,6,1169.94,1,2,5,"125"
61,1,202.65,2,1,2,"212"
34,3,980.31,4,1,4,"414"
59,5,1231.31,3,2,5,"325"
15,20,7561.68,5,5,5,"555"
87,4,2106.84,1,1,5,"115"
8,1,104.0,5,1,2,"512"
359,1,476.35,1,1,3,"113"
32,6,1341.42,4,2,5,"425"
129,4,1590.81,1,1,5,"115"
10,6,1793.17,5,2,5,"525"
5,6,1843.75,5,2,5,"525"
25,1,382.8,4,1,3,"413"
228,2,632.07,1,1,4,"114"
16,1,49.8,5,1,1,"511"
250,1,304.25,1,1,3,"113"
16,3,2001.04,5,1,5,"515"
78,2,1090.24,2,1,5,"215"
193,2,284.46,1,1,3,"113"
262,1,207.8,1,1,2,"112"
72,1,957.97,2,1,4,"214"
166,1,243.76,1,1,2,"112"
83,1,973.84,1,1,4,"114"
96,2,689.13,1,1,4,"114"
5,17,5425.56,5,4,5,"545"
107,1,163.8,1,1,2,"112"
200,3,1396.99,1,1,5,"115"
158,1,160.42,1,1,2,"112"
72,3,1993.7,2,1,5,"215"
37,2,517.36,4,1,4,"414"
29,1,139.1,4,1,2,"412"
2,6,2621.38,5,2,5,"525"
26,5,600.07,4,2,4,"424"
327,1,248.42,1,1,2,"112"
237,1,232.48,1,1,2,"112"
90,1,299.34,1,1,3,"113"
32,1,481.75,4,1,3,"413"
30,2,621.75,4,1,4,"414"
212,2,662.08,1,1,4,"114"
3,10,2069.77,5,3,5,"535"
227,1,305.28,1,1,3,"113"
23,5,1041.61,4,2,5,"425"
93,1,443.0,1,1,3,"113"
5,14,6484.54,5,3,5,"535"
264,1,158.95,1,1,2,"112"
4,12,5509.12,5,3,5,"535"
45,11,5228.05,3,3,5,"335"
218,1,93.75,1,1,1,"111"
57,2,779.9,3,1,4,"314"
12,20,7276.9,5,5,5,"555"
10,7,2810.2,5,2,5,"525"
193,5,2083.27,1,2,5,"125"
82,4,592.97,1,1,4,"114"
326,1,440.0,1,1,3,"113"
72,3,1796.48,2,1,5,"215"
30,6,882.24,4,2,4,"424"
3,5,987.1,5,2,4,"524"
219,5,1561.61,1,2,5,"125"
47,1,422.58,3,1,3,"313"
10,17,2073.09,5,4,5,"545"
73,4,2232.49,2,1,5,"215"
8,7,2567.06,5,2,5,"525"
24,2,596.1,4,1,4,"414"
123,2,804.02,1,1,4,"114"
18,1,95.34,5,1,1,"511"
311,1,349.27,1,1,3,"113"
88,1,4314.72,1,1,5,"115"
51,2,526.67,3,1,4,"314"
90,1,103.3,1,1,2,"112"
40,8,2337.63,4,2,5,"425"
25,3,2338.6,4,1,5,"415"
173,6,2643.2,1,2,5,"125"
44,2,324.24,3,1,3,"313"
141,1,149.48,1,1,2,"112"
26,3,1213.16,4,1,5,"415"
73,2,801.51,2,1,4,"214"
135,1,25.5,1,1,1,"111"
367,1,168.6,1,1,2,"112"
39,2,283.15,4,1,3,"413"
3,6,3078.58,5,2,5,"525"
3,3,204.0,5,1,2,"512"
31,1,175.92,4,1,2,"412"
44,1,335.86,3,1,3,"313"
59,1,110.38,3,1,2,"312"
74,1,173.9,2,1,2,"212"
278,1,180.6,1,1,2,"112"
181,1,80.82,1,1,1,"111"
8,2,178.05,5,1,2,"512"
4,16,2094.88,5,4,5,"545"
43,3,1837.28,3,1,5,"315"
